age_group,phenoage,phenoage,phenoage_accel,phenoage_accel,age
,mean,std,mean,std,count
18-29,23.479735792570185,5.790954228860762,0.2697910411889683,4.142163835203734,1629
30-39,35.3584969250535,5.4016825283612695,-0.3629515429130708,4.52848619049854,1077
40-49,45.18398260668747,6.394050011318013,-0.3266556911848679,5.828826706890571,1128
50-59,54.43543080396567,6.280991663600548,-1.044343419928962,5.573500039646299,1063
60-69,63.99561342446032,6.72541575820613,-1.1291370745416724,6.096384755982167,1002
70+,76.04955586316781,7.002202659431838,-1.2541690651989559,5.661992238322838,1047
